trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
81,OZ,131,14435,c,S2 match,58,co2c0000338,51171875
81,OZ,132,15411,c,S2 match,58,co2c0000338,515625
81,OZ,133,14435,c,S2 match,58,co2c0000338,51953125
81,OZ,134,13458,c,S2 match,58,co2c0000338,5234375
81,OZ,135,12482,c,S2 match,58,co2c0000338,52734375
81,OZ,136,12482,c,S2 match,58,co2c0000338,53125
81,OZ,137,1297,c,S2 match,58,co2c0000338,53515625
81,OZ,138,14435,c,S2 match,58,co2c0000338,5390625
81,OZ,139,159,c,S2 match,58,co2c0000338,54296875
81,OZ,140,17853,c,S2 match,58,co2c0000338,546875
81,OZ,141,19318,c,S2 match,58,co2c0000338,55078125
81,OZ,142,20294,c,S2 match,58,co2c0000338,5546875
81,OZ,143,20782,c,S2 match,58,co2c0000338,55859375
81,OZ,144,20782,c,S2 match,58,co2c0000338,5625
81,OZ,145,20782,c,S2 match,58,co2c0000338,56640625
81,OZ,146,21271,c,S2 match,58,co2c0000338,5703125
81,OZ,147,21759,c,S2 match,58,co2c0000338,57421875
81,OZ,148,22247,c,S2 match,58,co2c0000338,578125
81,OZ,149,22247,c,S2 match,58,co2c0000338,58203125
81,OZ,150,21271,c,S2 match,58,co2c0000338,5859375
81,OZ,151,20782,c,S2 match,58,co2c0000338,58984375
81,OZ,152,21271,c,S2 match,58,co2c0000338,59375
81,OZ,153,22736,c,S2 match,58,co2c0000338,59765625
81,OZ,154,24689,c,S2 match,58,co2c0000338,6015625
81,OZ,155,25665,c,S2 match,58,co2c0000338,60546875
81,OZ,156,26154,c,S2 match,58,co2c0000338,609375
81,OZ,157,25665,c,S2 match,58,co2c0000338,61328125
81,OZ,158,25665,c,S2 match,58,co2c0000338,6171875
81,OZ,159,24689,c,S2 match,58,co2c0000338,62109375
81,OZ,160,23224,c,S2 match,58,co2c0000338,625
81,OZ,161,21759,c,S2 match,58,co2c0000338,62890625
81,OZ,162,19806,c,S2 match,58,co2c0000338,6328125
81,OZ,163,17853,c,S2 match,58,co2c0000338,63671875
81,OZ,164,17365,c,S2 match,58,co2c0000338,640625
81,OZ,165,17853,c,S2 match,58,co2c0000338,64453125
81,OZ,166,17853,c,S2 match,58,co2c0000338,6484375
81,OZ,167,17853,c,S2 match,58,co2c0000338,65234375
81,OZ,168,16388,c,S2 match,58,co2c0000338,65625
81,OZ,169,159,c,S2 match,58,co2c0000338,66015625
81,OZ,170,14923,c,S2 match,58,co2c0000338,6640625
81,OZ,171,14923,c,S2 match,58,co2c0000338,66796875
81,OZ,172,15411,c,S2 match,58,co2c0000338,671875
81,OZ,173,14435,c,S2 match,58,co2c0000338,67578125
81,OZ,174,11505,c,S2 match,58,co2c0000338,6796875
81,OZ,175,7111,c,S2 match,58,co2c0000338,68359375
81,OZ,176,2716,c,S2 match,58,co2c0000338,6875
81,OZ,177,-214,c,S2 match,58,co2c0000338,69140625
81,OZ,178,-702,c,S2 match,58,co2c0000338,6953125
81,OZ,179,2228,c,S2 match,58,co2c0000338,69921875
81,OZ,180,5646,c,S2 match,58,co2c0000338,703125
81,OZ,181,1004,c,S2 match,58,co2c0000338,70703125
81,OZ,182,1297,c,S2 match,58,co2c0000338,7109375
81,OZ,183,159,c,S2 match,58,co2c0000338,71484375
81,OZ,184,17365,c,S2 match,58,co2c0000338,71875
81,OZ,185,19318,c,S2 match,58,co2c0000338,72265625
81,OZ,186,19318,c,S2 match,58,co2c0000338,7265625
81,OZ,187,17853,c,S2 match,58,co2c0000338,73046875
81,OZ,188,14923,c,S2 match,58,co2c0000338,734375
81,OZ,189,1004,c,S2 match,58,co2c0000338,73828125
81,OZ,190,5646,c,S2 match,58,co2c0000338,7421875
81,OZ,191,2716,c,S2 match,58,co2c0000338,74609375
81,OZ,192,1251,c,S2 match,58,co2c0000338,75
81,OZ,193,1251,c,S2 match,58,co2c0000338,75390625
81,OZ,194,1251,c,S2 match,58,co2c0000338,7578125
81,OZ,195,1251,c,S2 match,58,co2c0000338,76171875
81,OZ,196,275,c,S2 match,58,co2c0000338,765625
81,OZ,197,-214,c,S2 match,58,co2c0000338,76953125
81,OZ,198,-702,c,S2 match,58,co2c0000338,7734375
81,OZ,199,-119,c,S2 match,58,co2c0000338,77734375
81,OZ,200,-1678,c,S2 match,58,co2c0000338,78125
81,OZ,201,-119,c,S2 match,58,co2c0000338,78515625
81,OZ,202,-119,c,S2 match,58,co2c0000338,7890625
81,OZ,203,-1678,c,S2 match,58,co2c0000338,79296875
81,OZ,204,-2655,c,S2 match,58,co2c0000338,796875
81,OZ,205,-3143,c,S2 match,58,co2c0000338,80078125
81,OZ,206,-412,c,S2 match,58,co2c0000338,8046875
81,OZ,207,-3632,c,S2 match,58,co2c0000338,80859375
81,OZ,208,-2167,c,S2 match,58,co2c0000338,8125
81,OZ,209,-702,c,S2 match,58,co2c0000338,81640625
81,OZ,210,275,c,S2 match,58,co2c0000338,8203125
81,OZ,211,763,c,S2 match,58,co2c0000338,82421875
81,OZ,212,275,c,S2 match,58,co2c0000338,828125
81,OZ,213,-214,c,S2 match,58,co2c0000338,83203125
81,OZ,214,-214,c,S2 match,58,co2c0000338,8359375
81,OZ,215,275,c,S2 match,58,co2c0000338,83984375
81,OZ,216,174,c,S2 match,58,co2c0000338,84375
81,OZ,217,3204,c,S2 match,58,co2c0000338,84765625
81,OZ,218,4181,c,S2 match,58,co2c0000338,8515625
81,OZ,219,4669,c,S2 match,58,co2c0000338,85546875
81,OZ,220,4181,c,S2 match,58,co2c0000338,859375
81,OZ,221,3693,c,S2 match,58,co2c0000338,86328125
81,OZ,222,2716,c,S2 match,58,co2c0000338,8671875
81,OZ,223,2228,c,S2 match,58,co2c0000338,87109375
81,OZ,224,1251,c,S2 match,58,co2c0000338,875
81,OZ,225,1251,c,S2 match,58,co2c0000338,87890625
81,OZ,226,763,c,S2 match,58,co2c0000338,8828125
81,OZ,227,275,c,S2 match,58,co2c0000338,88671875
81,OZ,228,-214,c,S2 match,58,co2c0000338,890625
81,OZ,229,-702,c,S2 match,58,co2c0000338,89453125
81,OZ,230,-214,c,S2 match,58,co2c0000338,8984375
81,OZ,231,763,c,S2 match,58,co2c0000338,90234375
81,OZ,232,2716,c,S2 match,58,co2c0000338,90625
81,OZ,233,4181,c,S2 match,58,co2c0000338,91015625
81,OZ,234,5646,c,S2 match,58,co2c0000338,9140625
81,OZ,235,7111,c,S2 match,58,co2c0000338,91796875
81,OZ,236,8087,c,S2 match,58,co2c0000338,921875
81,OZ,237,8575,c,S2 match,58,co2c0000338,92578125
81,OZ,238,9064,c,S2 match,58,co2c0000338,9296875
81,OZ,239,1004,c,S2 match,58,co2c0000338,93359375
81,OZ,240,10529,c,S2 match,58,co2c0000338,9375
81,OZ,241,11505,c,S2 match,58,co2c0000338,94140625
81,OZ,242,11993,c,S2 match,58,co2c0000338,9453125
81,OZ,243,12482,c,S2 match,58,co2c0000338,94921875
81,OZ,244,1297,c,S2 match,58,co2c0000338,953125
81,OZ,245,12482,c,S2 match,58,co2c0000338,95703125
81,OZ,246,11017,c,S2 match,58,co2c0000338,9609375
81,OZ,247,9064,c,S2 match,58,co2c0000338,96484375
81,OZ,248,6622,c,S2 match,58,co2c0000338,96875
81,OZ,249,4669,c,S2 match,58,co2c0000338,97265625
81,OZ,250,4669,c,S2 match,58,co2c0000338,9765625
81,OZ,251,6134,c,S2 match,58,co2c0000338,98046875
81,OZ,252,8575,c,S2 match,58,co2c0000338,984375
81,OZ,253,11505,c,S2 match,58,co2c0000338,98828125
81,OZ,254,13947,c,S2 match,58,co2c0000338,9921875
81,OZ,255,159,c,S2 match,58,co2c0000338,99609375
81,P2,0,3428,c,S2 match,59,co2c0000338,0
81,P2,1,3916,c,S2 match,59,co2c0000338,390625
81,P2,2,4405,c,S2 match,59,co2c0000338,78125
81,P2,3,4893,c,S2 match,59,co2c0000338,1171875
81,P2,4,4405,c,S2 match,59,co2c0000338,15625
81,P2,5,4405,c,S2 match,59,co2c0000338,1953125
81,P2,6,3428,c,S2 match,59,co2c0000338,234375
81,P2,7,2452,c,S2 match,59,co2c0000338,2734375
81,P2,8,1475,c,S2 match,59,co2c0000338,3125
81,P2,9,1475,c,S2 match,59,co2c0000338,3515625
81,P2,10,2452,c,S2 match,59,co2c0000338,390625
81,P2,11,3428,c,S2 match,59,co2c0000338,4296875
81,P2,12,4893,c,S2 match,59,co2c0000338,46875
81,P2,13,6358,c,S2 match,59,co2c0000338,5078125
81,P2,14,6846,c,S2 match,59,co2c0000338,546875
81,P2,15,6358,c,S2 match,59,co2c0000338,5859375
81,P2,16,5381,c,S2 match,59,co2c0000338,625
81,P2,17,4405,c,S2 match,59,co2c0000338,6640625
81,P2,18,3428,c,S2 match,59,co2c0000338,703125
81,P2,19,294,c,S2 match,59,co2c0000338,7421875
81,P2,20,2452,c,S2 match,59,co2c0000338,78125
81,P2,21,1963,c,S2 match,59,co2c0000338,8203125
81,P2,22,1475,c,S2 match,59,co2c0000338,859375
81,P2,23,987,c,S2 match,59,co2c0000338,8984375
81,P2,24,987,c,S2 match,59,co2c0000338,9375
81,P2,25,1963,c,S2 match,59,co2c0000338,9765625
81,P2,26,294,c,S2 match,59,co2c0000338,1015625
81,P2,27,4893,c,S2 match,59,co2c0000338,10546875
81,P2,28,587,c,S2 match,59,co2c0000338,109375
81,P2,29,587,c,S2 match,59,co2c0000338,11328125
81,P2,30,4893,c,S2 match,59,co2c0000338,1171875
81,P2,31,3916,c,S2 match,59,co2c0000338,12109375
81,P2,32,294,c,S2 match,59,co2c0000338,125
81,P2,33,294,c,S2 match,59,co2c0000338,12890625
81,P2,34,294,c,S2 match,59,co2c0000338,1328125
81,P2,35,294,c,S2 match,59,co2c0000338,13671875
81,P2,36,3428,c,S2 match,59,co2c0000338,140625
81,P2,37,3428,c,S2 match,59,co2c0000338,14453125
81,P2,38,3428,c,S2 match,59,co2c0000338,1484375
81,P2,39,2452,c,S2 match,59,co2c0000338,15234375
81,P2,40,1475,c,S2 match,59,co2c0000338,15625
81,P2,41,498,c,S2 match,59,co2c0000338,16015625
81,P2,42,-478,c,S2 match,59,co2c0000338,1640625
81,P2,43,-966,c,S2 match,59,co2c0000338,16796875
81,P2,44,-478,c,S2 match,59,co2c0000338,171875
81,P2,45,1,c,S2 match,59,co2c0000338,17578125
81,P2,46,498,c,S2 match,59,co2c0000338,1796875
81,P2,47,1475,c,S2 match,59,co2c0000338,18359375
81,P2,48,3428,c,S2 match,59,co2c0000338,1875
81,P2,49,4405,c,S2 match,59,co2c0000338,19140625
81,P2,50,6358,c,S2 match,59,co2c0000338,1953125
81,P2,51,8311,c,S2 match,59,co2c0000338,19921875
81,P2,52,10752,c,S2 match,59,co2c0000338,203125
81,P2,53,12705,c,S2 match,59,co2c0000338,20703125
81,P2,54,14659,c,S2 match,59,co2c0000338,2109375
81,P2,55,16123,c,S2 match,59,co2c0000338,21484375
81,P2,56,16612,c,S2 match,59,co2c0000338,21875
81,P2,57,16612,c,S2 match,59,co2c0000338,22265625
81,P2,58,171,c,S2 match,59,co2c0000338,2265625
81,P2,59,17588,c,S2 match,59,co2c0000338,23046875
81,P2,60,17588,c,S2 match,59,co2c0000338,234375
81,P2,61,18077,c,S2 match,59,co2c0000338,23828125
81,P2,62,18077,c,S2 match,59,co2c0000338,2421875
81,P2,63,19053,c,S2 match,59,co2c0000338,24609375
81,P2,64,2003,c,S2 match,59,co2c0000338,25
81,P2,65,21495,c,S2 match,59,co2c0000338,25390625
81,P2,66,22471,c,S2 match,59,co2c0000338,2578125
81,P2,67,23448,c,S2 match,59,co2c0000338,26171875
81,P2,68,23448,c,S2 match,59,co2c0000338,265625
81,P2,69,23448,c,S2 match,59,co2c0000338,26953125
81,P2,70,23448,c,S2 match,59,co2c0000338,2734375
81,P2,71,23448,c,S2 match,59,co2c0000338,27734375
81,P2,72,23448,c,S2 match,59,co2c0000338,28125
81,P2,73,23448,c,S2 match,59,co2c0000338,28515625
81,P2,74,22471,c,S2 match,59,co2c0000338,2890625
81,P2,75,22471,c,S2 match,59,co2c0000338,29296875
81,P2,76,21983,c,S2 match,59,co2c0000338,296875
81,P2,77,21006,c,S2 match,59,co2c0000338,30078125
81,P2,78,20518,c,S2 match,59,co2c0000338,3046875
81,P2,79,19541,c,S2 match,59,co2c0000338,30859375
81,P2,80,19541,c,S2 match,59,co2c0000338,3125
81,P2,81,2003,c,S2 match,59,co2c0000338,31640625
81,P2,82,20518,c,S2 match,59,co2c0000338,3203125
81,P2,83,21006,c,S2 match,59,co2c0000338,32421875
81,P2,84,21006,c,S2 match,59,co2c0000338,328125
81,P2,85,2003,c,S2 match,59,co2c0000338,33203125
81,P2,86,19541,c,S2 match,59,co2c0000338,3359375
81,P2,87,19053,c,S2 match,59,co2c0000338,33984375
81,P2,88,19541,c,S2 match,59,co2c0000338,34375
81,P2,89,2003,c,S2 match,59,co2c0000338,34765625
81,P2,90,20518,c,S2 match,59,co2c0000338,3515625
81,P2,91,20518,c,S2 match,59,co2c0000338,35546875
81,P2,92,21006,c,S2 match,59,co2c0000338,359375
81,P2,93,21983,c,S2 match,59,co2c0000338,36328125
81,P2,94,22959,c,S2 match,59,co2c0000338,3671875
81,P2,95,22959,c,S2 match,59,co2c0000338,37109375
81,P2,96,22959,c,S2 match,59,co2c0000338,375
81,P2,97,22471,c,S2 match,59,co2c0000338,37890625
81,P2,98,21495,c,S2 match,59,co2c0000338,3828125
81,P2,99,21495,c,S2 match,59,co2c0000338,38671875
81,P2,100,21983,c,S2 match,59,co2c0000338,390625
81,P2,101,21983,c,S2 match,59,co2c0000338,39453125
81,P2,102,21983,c,S2 match,59,co2c0000338,3984375
81,P2,103,21495,c,S2 match,59,co2c0000338,40234375
81,P2,104,21006,c,S2 match,59,co2c0000338,40625
81,P2,105,20518,c,S2 match,59,co2c0000338,41015625
81,P2,106,2003,c,S2 match,59,co2c0000338,4140625
81,P2,107,19541,c,S2 match,59,co2c0000338,41796875
81,P2,108,19053,c,S2 match,59,co2c0000338,421875
81,P2,109,18565,c,S2 match,59,co2c0000338,42578125
81,P2,110,18565,c,S2 match,59,co2c0000338,4296875
81,P2,111,18565,c,S2 match,59,co2c0000338,43359375
81,P2,112,18565,c,S2 match,59,co2c0000338,4375
81,P2,113,18077,c,S2 match,59,co2c0000338,44140625
81,P2,114,171,c,S2 match,59,co2c0000338,4453125
81,P2,115,16123,c,S2 match,59,co2c0000338,44921875
81,P2,116,15147,c,S2 match,59,co2c0000338,453125
81,P2,117,1417,c,S2 match,59,co2c0000338,45703125
81,P2,118,13194,c,S2 match,59,co2c0000338,4609375
81,P2,119,11241,c,S2 match,59,co2c0000338,46484375
81,P2,120,9288,c,S2 match,59,co2c0000338,46875
81,P2,121,6846,c,S2 match,59,co2c0000338,47265625
81,P2,122,5381,c,S2 match,59,co2c0000338,4765625
81,P2,123,4893,c,S2 match,59,co2c0000338,48046875
81,P2,124,4893,c,S2 match,59,co2c0000338,484375
81,P2,125,5381,c,S2 match,59,co2c0000338,48828125
81,P2,126,587,c,S2 match,59,co2c0000338,4921875
81,P2,127,6846,c,S2 match,59,co2c0000338,49609375
81,P2,128,8311,c,S2 match,59,co2c0000338,5
81,P2,129,10752,c,S2 match,59,co2c0000338,50390625
81,P2,130,13194,c,S2 match,59,co2c0000338,5078125
81,P2,131,15147,c,S2 match,59,co2c0000338,51171875
81,P2,132,15147,c,S2 match,59,co2c0000338,515625
81,P2,133,1417,c,S2 match,59,co2c0000338,51953125
81,P2,134,12217,c,S2 match,59,co2c0000338,5234375
81,P2,135,10752,c,S2 match,59,co2c0000338,52734375
81,P2,136,10752,c,S2 match,59,co2c0000338,53125
81,P2,137,11241,c,S2 match,59,co2c0000338,53515625
81,P2,138,12217,c,S2 match,59,co2c0000338,5390625
81,P2,139,13194,c,S2 match,59,co2c0000338,54296875
81,P2,140,1417,c,S2 match,59,co2c0000338,546875
81,P2,141,14659,c,S2 match,59,co2c0000338,55078125
81,P2,142,15635,c,S2 match,59,co2c0000338,5546875
81,P2,143,16123,c,S2 match,59,co2c0000338,55859375
81,P2,144,16123,c,S2 match,59,co2c0000338,5625
81,P2,145,16612,c,S2 match,59,co2c0000338,56640625
81,P2,146,16612,c,S2 match,59,co2c0000338,5703125
81,P2,147,171,c,S2 match,59,co2c0000338,57421875
81,P2,148,17588,c,S2 match,59,co2c0000338,578125
81,P2,149,17588,c,S2 match,59,co2c0000338,58203125
81,P2,150,171,c,S2 match,59,co2c0000338,5859375
81,P2,151,171,c,S2 match,59,co2c0000338,58984375
81,P2,152,171,c,S2 match,59,co2c0000338,59375
81,P2,153,18077,c,S2 match,59,co2c0000338,59765625
81,P2,154,19541,c,S2 match,59,co2c0000338,6015625
81,P2,155,20518,c,S2 match,59,co2c0000338,60546875
81,P2,156,21006,c,S2 match,59,co2c0000338,609375
81,P2,157,21495,c,S2 match,59,co2c0000338,61328125
81,P2,158,21495,c,S2 match,59,co2c0000338,6171875
81,P2,159,21495,c,S2 match,59,co2c0000338,62109375
81,P2,160,21006,c,S2 match,59,co2c0000338,625
81,P2,161,2003,c,S2 match,59,co2c0000338,62890625
81,P2,162,19053,c,S2 match,59,co2c0000338,6328125
81,P2,163,18077,c,S2 match,59,co2c0000338,63671875
81,P2,164,171,c,S2 match,59,co2c0000338,640625
81,P2,165,171,c,S2 match,59,co2c0000338,64453125
81,P2,166,171,c,S2 match,59,co2c0000338,6484375
81,P2,167,171,c,S2 match,59,co2c0000338,65234375
81,P2,168,171,c,S2 match,59,co2c0000338,65625
81,P2,169,16612,c,S2 match,59,co2c0000338,66015625
81,P2,170,16123,c,S2 match,59,co2c0000338,6640625
81,P2,171,15635,c,S2 match,59,co2c0000338,66796875
81,P2,172,15635,c,S2 match,59,co2c0000338,671875
81,P2,173,15635,c,S2 match,59,co2c0000338,67578125
81,P2,174,14659,c,S2 match,59,co2c0000338,6796875
81,P2,175,12705,c,S2 match,59,co2c0000338,68359375
81,P2,176,10752,c,S2 match,59,co2c0000338,6875
81,P2,177,9288,c,S2 match,59,co2c0000338,69140625
81,P2,178,9288,c,S2 match,59,co2c0000338,6953125
81,P2,179,10752,c,S2 match,59,co2c0000338,69921875
81,P2,180,12217,c,S2 match,59,co2c0000338,703125
81,P2,181,13194,c,S2 match,59,co2c0000338,70703125
81,P2,182,13194,c,S2 match,59,co2c0000338,7109375
81,P2,183,1417,c,S2 match,59,co2c0000338,71484375
81,P2,184,14659,c,S2 match,59,co2c0000338,71875
81,P2,185,15147,c,S2 match,59,co2c0000338,72265625
81,P2,186,16123,c,S2 match,59,co2c0000338,7265625
81,P2,187,15635,c,S2 match,59,co2c0000338,73046875
81,P2,188,13682,c,S2 match,59,co2c0000338,734375
81,P2,189,11241,c,S2 match,59,co2c0000338,73828125
81,P2,190,8799,c,S2 match,59,co2c0000338,7421875
81,P2,191,7823,c,S2 match,59,co2c0000338,74609375
81,P2,192,8311,c,S2 match,59,co2c0000338,75
81,P2,193,8799,c,S2 match,59,co2c0000338,75390625
81,P2,194,9776,c,S2 match,59,co2c0000338,7578125
81,P2,195,10264,c,S2 match,59,co2c0000338,76171875
81,P2,196,10264,c,S2 match,59,co2c0000338,765625
81,P2,197,9288,c,S2 match,59,co2c0000338,76953125
81,P2,198,8799,c,S2 match,59,co2c0000338,7734375
81,P2,199,8311,c,S2 match,59,co2c0000338,77734375
81,P2,200,8311,c,S2 match,59,co2c0000338,78125
81,P2,201,8311,c,S2 match,59,co2c0000338,78515625
81,P2,202,8799,c,S2 match,59,co2c0000338,7890625
81,P2,203,8799,c,S2 match,59,co2c0000338,79296875
81,P2,204,7334,c,S2 match,59,co2c0000338,796875
81,P2,205,6358,c,S2 match,59,co2c0000338,80078125
81,P2,206,5381,c,S2 match,59,co2c0000338,8046875
81,P2,207,587,c,S2 match,59,co2c0000338,80859375
81,P2,208,7334,c,S2 match,59,co2c0000338,8125
81,P2,209,8799,c,S2 match,59,co2c0000338,81640625
81,P2,210,9776,c,S2 match,59,co2c0000338,8203125
81,P2,211,10264,c,S2 match,59,co2c0000338,82421875
81,P2,212,9776,c,S2 match,59,co2c0000338,828125
81,P2,213,9288,c,S2 match,59,co2c0000338,83203125
81,P2,214,9288,c,S2 match,59,co2c0000338,8359375
81,P2,215,9288,c,S2 match,59,co2c0000338,83984375
81,P2,216,9776,c,S2 match,59,co2c0000338,84375
81,P2,217,10264,c,S2 match,59,co2c0000338,84765625
81,P2,218,10752,c,S2 match,59,co2c0000338,8515625
81,P2,219,9776,c,S2 match,59,co2c0000338,85546875
81,P2,220,7823,c,S2 match,59,co2c0000338,859375
81,P2,221,5381,c,S2 match,59,co2c0000338,86328125
81,P2,222,3428,c,S2 match,59,co2c0000338,8671875
81,P2,223,1475,c,S2 match,59,co2c0000338,87109375
81,P2,224,1475,c,S2 match,59,co2c0000338,875
81,P2,225,1963,c,S2 match,59,co2c0000338,87890625
81,P2,226,294,c,S2 match,59,co2c0000338,8828125
81,P2,227,4405,c,S2 match,59,co2c0000338,88671875
81,P2,228,4893,c,S2 match,59,co2c0000338,890625
81,P2,229,587,c,S2 match,59,co2c0000338,89453125
81,P2,230,6846,c,S2 match,59,co2c0000338,8984375
81,P2,231,8799,c,S2 match,59,co2c0000338,90234375
81,P2,232,10752,c,S2 match,59,co2c0000338,90625
81,P2,233,13194,c,S2 match,59,co2c0000338,91015625
81,P2,234,15635,c,S2 match,59,co2c0000338,9140625
81,P2,235,171,c,S2 match,59,co2c0000338,91796875
81,P2,236,17588,c,S2 match,59,co2c0000338,921875
81,P2,237,17588,c,S2 match,59,co2c0000338,92578125
81,P2,238,16612,c,S2 match,59,co2c0000338,9296875
81,P2,239,15635,c,S2 match,59,co2c0000338,93359375
81,P2,240,15147,c,S2 match,59,co2c0000338,9375
81,P2,241,1417,c,S2 match,59,co2c0000338,94140625
81,P2,242,13682,c,S2 match,59,co2c0000338,9453125
81,P2,243,12705,c,S2 match,59,co2c0000338,94921875
81,P2,244,11241,c,S2 match,59,co2c0000338,953125
81,P2,245,9288,c,S2 match,59,co2c0000338,95703125
81,P2,246,7334,c,S2 match,59,co2c0000338,9609375
81,P2,247,4893,c,S2 match,59,co2c0000338,96484375
81,P2,248,294,c,S2 match,59,co2c0000338,96875
81,P2,249,1963,c,S2 match,59,co2c0000338,97265625
81,P2,250,2452,c,S2 match,59,co2c0000338,9765625
81,P2,251,5381,c,S2 match,59,co2c0000338,98046875
81,P2,252,9776,c,S2 match,59,co2c0000338,984375
81,P2,253,1417,c,S2 match,59,co2c0000338,98828125
81,P2,254,17588,c,S2 match,59,co2c0000338,9921875
81,P2,255,2003,c,S2 match,59,co2c0000338,99609375
81,P1,0,-238,c,S2 match,60,co2c0000338,0
81,P1,1,-1404,c,S2 match,60,co2c0000338,390625
81,P1,2,61,c,S2 match,60,co2c0000338,78125
81,P1,3,2014,c,S2 match,60,co2c0000338,1171875
81,P1,4,3479,c,S2 match,60,co2c0000338,15625
81,P1,5,4456,c,S2 match,60,co2c0000338,1953125
81,P1,6,4456,c,S2 match,60,co2c0000338,234375
81,P1,7,3479,c,S2 match,60,co2c0000338,2734375
81,P1,8,2991,c,S2 match,60,co2c0000338,3125
81,P1,9,2991,c,S2 match,60,co2c0000338,3515625
81,P1,10,3479,c,S2 match,60,co2c0000338,390625
81,P1,11,4944,c,S2 match,60,co2c0000338,4296875
81,P1,12,6409,c,S2 match,60,co2c0000338,46875
81,P1,13,8362,c,S2 match,60,co2c0000338,5078125
81,P1,14,9827,c,S2 match,60,co2c0000338,546875
81,P1,15,10315,c,S2 match,60,co2c0000338,5859375
81,P1,16,10803,c,S2 match,60,co2c0000338,625
81,P1,17,10803,c,S2 match,60,co2c0000338,6640625
81,P1,18,10803,c,S2 match,60,co2c0000338,703125
81,P1,19,11292,c,S2 match,60,co2c0000338,7421875
81,P1,20,11292,c,S2 match,60,co2c0000338,78125
81,P1,21,10803,c,S2 match,60,co2c0000338,8203125
81,P1,22,10315,c,S2 match,60,co2c0000338,859375
81,P1,23,8362,c,S2 match,60,co2c0000338,8984375
81,P1,24,592,c,S2 match,60,co2c0000338,9375
81,P1,25,3967,c,S2 match,60,co2c0000338,9765625
81,P1,26,2991,c,S2 match,60,co2c0000338,1015625
81,P1,27,2502,c,S2 match,60,co2c0000338,10546875
81,P1,28,2502,c,S2 match,60,co2c0000338,109375
81,P1,29,2502,c,S2 match,60,co2c0000338,11328125
81,P1,30,2014,c,S2 match,60,co2c0000338,1171875
81,P1,31,1526,c,S2 match,60,co2c0000338,12109375
81,P1,32,1038,c,S2 match,60,co2c0000338,125
81,P1,33,1038,c,S2 match,60,co2c0000338,12890625
81,P1,34,2014,c,S2 match,60,co2c0000338,1328125
81,P1,35,3479,c,S2 match,60,co2c0000338,13671875
81,P1,36,4944,c,S2 match,60,co2c0000338,140625
81,P1,37,6897,c,S2 match,60,co2c0000338,14453125
81,P1,38,7874,c,S2 match,60,co2c0000338,1484375
81,P1,39,8362,c,S2 match,60,co2c0000338,15234375
81,P1,40,7385,c,S2 match,60,co2c0000338,15625
81,P1,41,592,c,S2 match,60,co2c0000338,16015625
81,P1,42,4944,c,S2 match,60,co2c0000338,1640625
81,P1,43,3967,c,S2 match,60,co2c0000338,16796875
81,P1,44,3967,c,S2 match,60,co2c0000338,171875
81,P1,45,4456,c,S2 match,60,co2c0000338,17578125
81,P1,46,4944,c,S2 match,60,co2c0000338,1796875
81,P1,47,592,c,S2 match,60,co2c0000338,18359375
81,P1,48,6409,c,S2 match,60,co2c0000338,1875
81,P1,49,7874,c,S2 match,60,co2c0000338,19140625
81,P1,50,9827,c,S2 match,60,co2c0000338,1953125
81,P1,51,11292,c,S2 match,60,co2c0000338,19921875
81,P1,52,13245,c,S2 match,60,co2c0000338,203125
81,P1,53,15198,c,S2 match,60,co2c0000338,20703125
81,P1,54,17151,c,S2 match,60,co2c0000338,2109375
81,P1,55,19104,c,S2 match,60,co2c0000338,21484375
81,P1,56,21057,c,S2 match,60,co2c0000338,21875
81,P1,57,22522,c,S2 match,60,co2c0000338,22265625
81,P1,58,23987,c,S2 match,60,co2c0000338,2265625
81,P1,59,24475,c,S2 match,60,co2c0000338,23046875
81,P1,60,23987,c,S2 match,60,co2c0000338,234375
81,P1,61,23499,c,S2 match,60,co2c0000338,23828125
81,P1,62,22522,c,S2 match,60,co2c0000338,2421875
81,P1,63,22034,c,S2 match,60,co2c0000338,24609375
81,P1,64,22034,c,S2 match,60,co2c0000338,25
81,P1,65,2301,c,S2 match,60,co2c0000338,25390625
81,P1,66,23987,c,S2 match,60,co2c0000338,2578125
81,P1,67,24475,c,S2 match,60,co2c0000338,26171875
81,P1,68,24963,c,S2 match,60,co2c0000338,265625
81,P1,69,24963,c,S2 match,60,co2c0000338,26953125
81,P1,70,24963,c,S2 match,60,co2c0000338,2734375
81,P1,71,24475,c,S2 match,60,co2c0000338,27734375
81,P1,72,24475,c,S2 match,60,co2c0000338,28125
81,P1,73,24475,c,S2 match,60,co2c0000338,28515625
81,P1,74,23987,c,S2 match,60,co2c0000338,2890625
81,P1,75,23987,c,S2 match,60,co2c0000338,29296875
81,P1,76,2301,c,S2 match,60,co2c0000338,296875
81,P1,77,22522,c,S2 match,60,co2c0000338,30078125
81,P1,78,22034,c,S2 match,60,co2c0000338,3046875
81,P1,79,21545,c,S2 match,60,co2c0000338,30859375
81,P1,80,21057,c,S2 match,60,co2c0000338,3125
81,P1,81,21057,c,S2 match,60,co2c0000338,31640625
81,P1,82,21545,c,S2 match,60,co2c0000338,3203125
81,P1,83,21545,c,S2 match,60,co2c0000338,32421875
81,P1,84,21057,c,S2 match,60,co2c0000338,328125
81,P1,85,20569,c,S2 match,60,co2c0000338,33203125
